30.23590912	-97.79513958
30.26910295	-97.74939537
30.25573099	-97.76338577
30.26341812	-97.75759667
30.27429186	-97.74052262
30.2615994	-97.7585806
30.26790958	-97.74931242
30.26910295	-97.74939537
30.28112041	-97.74521112
30.26910295	-97.74939537
40.64388454	-73.7828064
40.74137425	-73.98810522
40.7413882	-73.98945451
40.72491033	-73.99462075
40.72976831	-73.99853533
40.72852712	-73.99686813
40.7417467	-73.99342143
40.73419338	-74.00416353
40.74251159	-74.00603056
40.74239617	-74.00754333
40.74239617	-74.00754333
40.73588474	-74.0049684
40.72752535	-73.98539901
40.75687997	-73.98622513
40.70741722	-74.01136279
40.70717272	-74.01054543
40.70707082	-74.01195287
40.70582314	-73.99669647
40.76937804	-73.96308303
40.78080546	-73.97647262
40.73172433	-74.00333762
40.73086864	-73.99756551
40.74220108	-73.98799539
40.74581014	-73.98822069
40.74844366	-73.9857316
40.75150762	-73.9755
40.64388454	-73.7828064
30.26910295	-97.74939537
30.23164972	-97.80017142
30.24536132	-97.77909278
30.26910295	-97.74939537
30.26790958	-97.74931242
30.24485972	-97.75716305
30.40530401	-97.8783989
30.2558144	-97.76341796
30.26790958	-97.74931242
30.26433627	-97.74104613
30.2379105	-97.79996073
30.23137457	-97.79745475
30.26910295	-97.74939537
30.25061798	-97.76589966
30.244761	-97.74896103
30.31701576	-97.71956921
30.26910295	-97.74939537
30.26790958	-97.74931242
30.26540569	-97.74779141
30.26790958	-97.74931242
30.26790958	-97.74931242
30.24646077	-97.75078818
30.2698105	-97.74897025
30.26910295	-97.74939537
39.0442361	-94.62074339
38.99277608	-94.5952756
39.04105295	-94.59473938
39.05282377	-94.59031105
38.93469355	-94.62979317
39.05703548	-94.60375412
39.05733353	-94.6061795
39.05067117	-94.59806878
37.76623674	-96.98147893
34.18564603	-97.16569783
30.26910295	-97.74939537
30.26910295	-97.74939537
30.26910295	-97.74939537
30.26377477	-97.77065992
30.23421407	-97.75757073
30.24485972	-97.75716305
30.26689064	-97.74568588
30.2686964	-97.7456148
30.31015266	-97.74015784
30.24485972	-97.75716305
30.26910295	-97.74939537
30.26790958	-97.74931242
30.26485415	-97.74384538
30.25099397	-97.74896622
30.24485972	-97.75716305
30.26377477	-97.77065992
30.31091174	-97.74288674
30.31095928	-97.74269296
30.31104325	-97.74291515
30.244761	-97.74896103
30.26623967	-97.7459085
30.26485415	-97.74384538
30.24646077	-97.75078818
30.26910295	-97.74939537
30.26377477	-97.77065992
30.27073378	-97.753703
30.26910295	-97.74939537
30.26790958	-97.74931242
30.24485972	-97.75716305
30.20155733	-97.66712666
37.61635606	-122.3861504
37.76150825	-122.4257666
37.75968887	-122.4271774
37.78594785	-122.4106178
37.41918677	-122.2122015
37.41576029	-122.1525514
37.78260468	-122.407608
30.27021141	-97.74971321
30.24936408	-97.74947047
30.24506613	-97.75152633
30.26910295	-97.74939537
30.26429772	-97.73298025
30.27203101	-97.75411069
30.26910295	-97.74939537
30.26910295	-97.74939537
30.26910295	-97.74939537
30.26485415	-97.74384538
30.25104621	-97.74932429
30.26540569	-97.74779141
30.26906589	-97.74567246
30.26910295	-97.74939537
30.26910295	-97.74939537
30.24990933	-97.74953197
30.26790958	-97.74931242
30.25153462	-97.74902632
30.25099397	-97.74896622
30.26790958	-97.74931242
30.25103148	-97.754092
30.26623967	-97.7459085
30.27073378	-97.753703
30.20155733	-97.66712666
39.84950188	-104.673872
39.76418105	-104.9040592
39.84950188	-104.673872
39.84950188	-104.673872
39.1910541	-106.8212485
39.18619023	-106.8168686
39.20066427	-106.8279226
39.20112782	-106.8312478
39.19330752	-106.8306457
39.21911097	-106.864015
39.84950188	-104.673872
30.20155733	-97.66712666
30.25414147	-97.76231722
30.25414348	-97.76233207
30.33075213	-97.73175715
30.25573099	-97.76338577
30.26406815	-97.76726013
30.26910295	-97.74939537
30.26790958	-97.74931242
30.26910295	-97.74939537
30.2686964	-97.7456148
30.25067549	-97.74953485
30.2630101	-97.72508165
30.26910295	-97.74939537
30.31701576	-97.71956921
30.28112041	-97.74521112
30.2697678	-97.74826616
30.26271837	-97.75037169
30.25457813	-97.769175
30.24485972	-97.75716305
30.28355245	-97.72256792
