34.0430231	-118.2671571
34.01727346	-118.4475088
34.01727346	-118.4475088
34.01727346	-118.4475088
34.02476572	-118.3281102
34.03082692	-118.4686976
34.04261415	-118.2696247
34.01727346	-118.4475088
34.03038043	-118.4662628
34.03148192	-118.4687746
34.03011917	-118.4670353
34.05771938	-118.4129606
34.06330275	-118.3193407
34.10178623	-118.3221429
34.10280448	-118.3257226
34.10141094	-118.3232528
34.06313901	-118.2974768
34.06320123	-118.2983029
34.06327233	-118.2985389
34.06286183	-118.3091201
34.06267993	-118.3088401
34.061429	-118.3063632
34.03461992	-118.3456305
34.03002165	-118.4676396
34.03007813	-118.4673142
34.0302281	-118.4681672
34.01727346	-118.4475088
34.04261415	-118.2696247
34.04523605	-118.2682585
34.06207728	-118.2487878
34.05494915	-118.2559049
34.05063338	-118.2587427
34.05099442	-118.2596859
34.05189295	-118.260597
34.03011917	-118.4670353
34.01727346	-118.4475088
34.04006264	-118.2704079
34.04576121	-118.2673287
34.05400699	-118.2580448
34.06502324	-118.2497656
34.07020205	-118.2601594
37.77192748	-122.403971
37.77511727	-122.397903
34.03041482	-118.2708176
34.02544437	-118.2773393
34.02422155	-118.2782979
34.01750254	-118.2800001
34.01744825	-118.2797147
34.01710024	-118.2827343
34.01921902	-118.2817774
34.02107949	-118.2862759
33.82233355	-118.2902539
33.83188453	-118.2772744
33.82840765	-118.2985576
33.83160405	-118.2978056
33.83200795	-118.297319
33.83214646	-118.2794416
33.83228014	-118.2795382
33.83178786	-118.2894022
33.83117768	-118.2883451
33.86465118	-118.255336
33.86459545	-118.2614708
33.86433997	-118.2610846
33.87202958	-118.2669474
33.86548954	-118.2785956
34.0430231	-118.2671571
34.04728825	-118.2623153
34.04786057	-118.2617291
34.05244324	-118.2636381
34.05142586	-118.2640681
34.05091869	-118.4109387
34.05152161	-118.4110951
34.04375743	-118.421707
34.04083306	-118.426042
34.02717451	-118.4548427
34.03002165	-118.4676396
34.03011033	-118.4551926
34.02964532	-118.4586598
34.01727346	-118.4475088
34.02936727	-118.4114486
34.02784937	-118.3937375
34.06165847	-118.2930836
34.0576885	-118.3021411
34.05786943	-118.3010091
34.0472223	-118.2997454
34.03007813	-118.4673142
34.05276912	-118.257312
34.04889036	-118.2609129
34.01727346	-118.4475088
34.03360312	-118.4493139
34.03438105	-118.4488093
34.0372211	-118.4418917
34.03872126	-118.4394311
34.03955952	-118.4397476
34.0437771	-118.4313235
34.0581527	-118.4147429
34.05771938	-118.4129606
34.05905107	-118.4107355
34.05601251	-118.3759292
